,url,input_titles,input_description,output
346,https://figurines-pop.com/figurine/funko-pop-571-artemis-fowl-artemis-fowl-chase-352,Figurine Funko POP Artemis Fowl (Chase) (Artemis Fowl) #571,"Découvrez la figurine Funko POP Artemis Fowl (Chase) ! Prix, avis, marchands, le guide complet pour collectionner cette figurine, ainsi que toutes celles de la collection Artemis Fowl.",None
347,https://floreriasanpablo.com/producto/prd-20/,Producto 20 - Floreria San Pablo,No Description,None
348,https://folkloreplazacastilla.com/index.php/fotos-y-multimedia/certamenes/certamen-2007,II Certamen 2007 - Folklore Plaza Castilla,AsociaciĂłn Cultural Folklore Plaza Castilla,None
349,https://formation-77.com/soutien-scolaire/,Soutien scolaire primaire - Scolaria,"Pour favoriser la réussite de votre enfant, Scolaria vous propose un soutien scolaire à travers la mise en place de cours particuliers.",None
350,https://foroapuestas.forobet.com/concurso-lbapuestas-2011-2012-a/?s=364cb532816ae162fd485125056f9c20,Concurso LBApuestas 2011/2012,"Concurso LBApuestas 2011/2012 - Aprovecha la oportunidad de participar en nuestro Concurso LBApuestas, a través del que repartiremos, a lo largo de to",None
351,https://foroapuestas.forobet.com/members/josepat.html?s=704033722eb41f415a9b51f1703cf0bf,Ver perfil: Josepat - Apuestas Forobet: Foro de apuestas deportivas,"ENTRA YA! La mayor comunidad hispana de APUESTAS DEPORTIVAS. Pronósticos, BONOS,tutoriales...  debate con más de 30.000 amantes de apuestas deportivas",None
352,https://forum.astro-life.com/forum/index.php?user-thread-list/1038-xkereem/,Themen von xKereem - Astro-Life | Forum,No Description,None
353,https://forum.docchula.com/index.php?PHPSESSID=cirs28m66m7rc2ic44ud35ravq&action=profile;u=122,Login,Login,None
354,https://forum.krstarica.com/threads/sirowa-ili-shlihtara.192783/,sirowa ili shlihtara? | Forum Krstarice,"...i koju da odaberem, je, owa prwa kad pochnem da je zadowoljno oralishem kazze "" koji su ti to pederski fazoni, fuj pa ja tu pisham itd...a druga se swe wreme sexa shlihta tipa "" jaoj shto ti je lepa nijansa glawe q***ca, pa kako ti je dobra tekstura jaja, pa jaaaaoj shto ti je intrigantan...",None
355,https://forums.puissance-zelda.com/index.php?PHPSESSID=0o0roaqd6jbar3ovmpp6g5j5pf&action=profile;u=9818,Profil de Rodrigo,Profil de Rodrigo,None
356,https://forums2.battleon.com/f/address.asp?memID=510845&mode=block&pg=tm&m=22417329,BattleOn Forums!,No Description,None
357,https://fr.educaplay.com/signup/?process=duplicateActivity&pdata=18600463,Inscrivez-vous gratuitement sur Educaplay,Inscrivez-vous sur Educaplay pour créer des ressources pédagogiques gratuites.,None
358,https://fr.ideas-freeboss.com/50-macedonian-business-people-also-find/12188003_10206911744445808_4767276978001545951_o-jpg-2/,12188003_10206911744445808_4767276978001545951_o.jpg - IDEAs,No Description,None
359,https://fr.ideas-freeboss.com/dynamism-and-fun-on-seminar-in/16-jpg-2-2/,16.jpg - IDEAs,No Description,None
360,https://fr.ideas-freeboss.com/payment/,Payment - IDEAs,"Your registration was submitted successfully. * Ladies and gentlemen, please note that when submitting the registration form to participate in seminars organized by IDEAs, we rely on your commitment. Cancellations are accepted up to 10 days before training, otherwise pays 30% of the fee for the seminar as logistics costs Pay by Bank Transfer To […]",None
361,https://fr.teskpump.com/product/184.html,Nouvelle base de production_TESK,"Nouvelle base de production-TESK-Nanyuan Pump Industry dispose d'une usine standardisée moderne, d'un équipement de traitement automatique avancé et d'une technologie de traitement fiable. La plupart des équipements sont introduits du Japon, des États-Unis, d'Allemagne et de marques nationales bien connues.",None
362,https://fr.tutiempo.net/journee-nuit/?utc=20680919T1213,Carte avec nuit et jour,Carte du monde avec représentation graphique des zones dans lesquelles il fait jour et des zones qui sont dans la nuit.,None
363,https://fr.vittascience.com/shop/39/module-radio-433-mhz-grove,Module radio 433 MHz Grove - Vittascience,Communiquez par radio avec le module radio 433 MHz Grove.,None
364,https://freelens.com/tag/klaus-stuttmann/,FREELENS Klaus Stuttmann Archive,No Description,None
365,https://freexxxmilf.com/es/category/telugu/,Popular telugu  Videos,hdindianteen - Popular telugu  Videos &,None
366,https://frivolidadesmafalda.com/2009/07/los-hijos-de-mis-hijos.html,Los hijos de mis hijos - Frivolidades Mafalda,"En estos días hablando con mi hijo, Victor, de cosas de la vida entre ello de los hijos que él quisiera tener, por que le encantan los niños, dice que ójala tuviera mellizos, eso seria lo máximo para él… Que bruto, pero bueno, mientras que no me encarte a mi que tenga los que quiera. […]",None
367,https://fundaciondiversidad.com/tag/reyes-bellver/,Reyes Bellver archivos - Fundacion Diversidad,No Description,None
368,https://furlamis.com/pages/manutenzione-e-pulizia-strumenti-per-estetica,Manutenzione e pulizia strumenti per estetica | furlamis,Ecco una guida dettagliata per la manutenzione dei vostri attrezzi da estetista. Segui i nostri consigli per mantenere al meglio i tuoi strumenti di lavoro.,None
369,https://gaby-yoga.com/events/gaby-yoga-2-826-704-264-250-329-136-846-554-436-387-751-179-474-894-377-982-355/,gaby yoga,No Description,None
370,https://gallerysiswa.com/cetak-buku-tahunan-sekolah-di-nganjuk/,Cetak Buku Tahunan Sekolah di Nganjuk | Jasa Pembuatan Buku Kenangan Sekolah,Cetak Buku Tahunan Sekolah di Nganjuk - WA/Tlpn 089685617675 | Kami menyediakan jasa cetak dengan Gratis desain untuk kalian.,None
371,https://garagedulac.net/vehicule-usage/ford-mustang-2014/4573760/,Ford Mustang Premium V6 2014 | Garage du Lac Inc.,Ford Mustang 2014 28 466 km usagé à vendre à SHAWINIGAN par Garage du Lac Inc.,None
372,https://garcimolina.net/varios/por-una-carretera-digna-y-un-futuro-para-nuestros-pueblos/attachment/picsart_02-06-10-32-09/,PicsArt_02-06-10.32.09 - Garcimolina.net,No Description,None
373,https://garrulus-glandarius.com/products/tagesdecke-im-dekorativen-streifen-design-1,Tagesdecke im dekorativen Streifen-Design,"Diese Tagesdecke kann ein herausragendes Designelement, ein liebes Andenken oder einfach ein tolles Accessoire für erfrischende Nachmittagsschläfchen sein. Der weiche Stoff dieser warmen und kuscheligen Decke mit seidigem Griff ist in auffälligen Farben und Mustern bedruckt und setzt einen stylischen Akzent in deinem H",None
374,https://gedimat-ci.com/categorie/outillage-menuserie/,Archives des OUTILLAGE & MENUSERIE - GE.DI.MAT,No Description,None
375,https://gedimat-ci.com/portfolio-category/materiels/,Portfolio - GE.DI.MAT,No Description,None
376,https://gemasiber80news.com/2022/07/kapolsek-panggarangan-bersama-isteri-santuni-anak-yatim-piatu-sekaligus-berikan-bingkisan-kepada-purnawirawan-serta-sembelih-hewan-qurban/,Kapolsek Panggarangan Bersama Isteri Santuni Anak Yatim Piatu Sekaligus Berikan Bingkisan Kepada Purnawirawan serta Sembelih Hewan Qurban - GEMA SIBER80NEWS,"Gemasiber80news.com, LEBAK – Kepala Kepolisian Sektor (Kapolsek) Panggarangan Polres Lebak Iptu Suherli Setiawan didampingi oleh ....BACA SELANJUTNYA",None
377,https://gemeinestadt.net/gs_format/interview/,Interview Archives - Gemeine Stadt,"„Gemeine Stadt – Berlin gemeinsam gestalten“ erkundet neue Formen des sozialen Miteinanders und einer Stadtpolitik der allgemeinen Daseinsfürsorge unter Schlagworten wie Straße, Versammlung, Eigentum oder Umweltgerechtigkeit.",None
378,https://genina.com/forums/list.page;jsessionid=AD352625FD632351ABBEC4A62C5EA69A,genina.com: Forum,forum to discuss any of the Android / iPhone / iTouch / iPod touch / iPad applications,None
379,https://genina.com/hottestTopics/list.page;jsessionid=4C96A50590602EF174B8AF4E4CBD7D22,genina.com: Forum,forum to discuss any of the Android / iPhone / iTouch / iPod touch / iPad applications,None
380,https://ggmvp13.mvptogelgacor.net/history/number,MvpTogel | Situs Slot & Judi Toto Macau Terpercaya Minimal Bet 100 Perak,MVPTOGEL Situs Togel Terpercaya Terbaik saat ini dengan Diskon dan Refferal paling besar di Indonesia.,None
381,https://giardinaggio.efiori.com/register?urlpath=aHR0cHM6Ly9naWFyZGluYWdnaW8uZWZpb3JpLmNvbS9mb3J1bS9sZS1zcGVjaWFsaS90cm9waWNhbGkvdHJvcGljYWxpLWdlbmVyaS1lLXNwZWNpZS9wYWdlMw%3D%3D,"Register - 
		
		Giardinaggio efiori.com",Sign Up For An Account,None
382,https://ginangri.photoshelter.com/image?&_bqG=22&_bqH=eJwrMHc1zDVPqgzOD88MDUj1DtY1z_BLSfeoDDawMjOyMjK1MjQAAivPeJdgZ9vkjNKi5Aw1MCfe0c_FtgTIDg12DYr3dLENBSmMSo8yjo.3jEr3LVeLd3QOsS1OTQRqAQBVzh.E&GI_ID=,Mozambico cerimonia Mazione | Gin Angri photojournalist - buenaVista* photo,No Description,None
383,https://global.lacoste.com/it/lacoste/sale-dk/kollektionen-im-sale/online-exclusive/47CMA0010-2R2.html,Sandali da uomo Suruga Premium - Sandali & Flip-flops - Novita 2025 | Lacoste,"Unendo alla classica linea di un sandalo estivo dei tocchi sportivi, i Suruga Premium sono perfetti da indossare quando le temperature si alzano. Questo modello chunky di grande tendenza è realizzato in tessuto e pelle di qualità elevata, mentre il cuscinetto imbottito in neoprene aiuta ad assicurare un comfort ottimale.",None
384,https://globalreplicas.com/de/8022.html,Wrona - skrzydlaty wojownik steampunk veronese kolor (wu76816aa) - Global Replicas,Sklep Globalreplicas prezentuje produkt Wrona - skrzydlaty wojownik steampunk veronese kolor (wu76816aa) wykonany z wysokiej jakości materiałów. Po więcej informacji o cenach i dostępności asortymentu zapraszamy na nasz portal!,None
385,https://gosensi.com/alchemy-metal-pipe-metal-pipes-hand-pipes-31301,Alchemy Metal Pipe Hand Pipes | GoSensi,this simple threaded black metal pipe has a black decal with,None
386,https://goteamflow.com/nl/werkgeluk-meten,Werkgeluk meten | TeamFlow,,None
387,https://governance.enfield.gov.uk/mgIssueHistoryHome.aspx?IId=53688&PlanId=642&RPID=0,Issue details - KD 4879 - FM Restructure,No Description,None
388,https://gperdumesaiguilles.com/fr/montres-femme/7869-boitier-montre-stamps-100362-denim-time-4030086020490.html,Boitier Montre Stamps 100362 Denim Time-GPerDuMesAiguilles.com,"Boitier montre rectangulaire 4x4cms, les cadrans de montre Stamps sont vendus indépendemment des bracelets à vous de créer une montre à votre image.",None
389,https://grabcad.com/hugo.rosillo-1,Hugo Rosillo | GrabCAD,This is the profile page for GrabCAD Community member Hugo Rosillo,None
390,https://granjamurrieta.com/categoria-producto/leche/,Leche archivos - Granja Murrieta,No Description,None
391,https://greenmotion.com/hr/blog/the-best-of,Green Motion,No Description,None
392,https://grovehurstpetshop.co.uk/product-tag/venison/,venison | Grovehurst Pet Shop,No Description,None
393,https://grupomadariaga.com/tag/ferroli/,ferroli | Grupo Madariaga,No Description,None
394,https://grupomilcom.net/la-princesa-de-asturias-es-nombrada-dama-cadete-de-la-academia-general/,La Princesa de Asturias es nombrada Dama Cadete de la Academia General - Grupo Milcom,"El miércoles, el Diario Oficial del Gobierno (BOE) ha difundido un Real Decreto que anuncia el ascenso de la Princesa de Asturias, Leonor de Borbón y Ortiz, a la posición de Dama Cadete en la Academia General Militar (AGM) de Zaragoza. El mandato está firmado tanto por el Rey Felipe VI como por la ministra […]",None
395,https://guttemamma.blogspot.com/2011/10/elsk-hverandre.html,MONICA`s BLOGG: Elsk hverandre,"Elsk hverandre, men gjør ikke kjærligheten til et bånd.                               ...",None
396,https://guttemamma.blogspot.com/2012/04/livorno-deilig-frisk-sommersalat.html,MONICA`s BLOGG: Livorno & Deilig Frisk Sommersalat,"I dag fikk vi smake litt på godværet og varmen, deilig!!!   Litt usikker på om Italienerne er av samme oppfatning,    men det var i h...",None
397,https://habertuel.com/tag/bursa/,Bursa - Habertuel,No Description,None
398,https://hallbrookeastvillage.net/residence/mls-2061903/,MLS# 2061903,No Description,None
399,https://halliving.com/tessaros1/photos,Tessaros | photos,"Tessaro's is your ultimate destination for unforgettable dining experiences in Pittsburgh. Our restaurant, centrally located, promises more than just a meal - it's an opportunity to create lasting memories. With a menu that boasts the finest ingredients and culinary expertise, we ensure that each dining moment is special. Visit us!",None
400,https://henniaden.com/h2/,H 2 | Jan Henni Aden,No Description,None
401,https://hislibris.com/foro-new/faq.php?sid=4d49288ab07b53efe368297bb0ccc58b,Foro Primigenio de Hislibris :: F.A.Q.,No Description,None
402,https://hislibris.com/foro-new/search.php?sid=899814ddd73ddbedceda3f3c371a0ac4,Foro Primigenio de Hislibris :: Buscar,No Description,None
403,https://hislibris.com/foro-new/search.php?sid=b94bc698c8053693786980968b56f271,Foro Primigenio de Hislibris :: Buscar,No Description,None
404,https://hnwoodmachinery.com/sw/Info/sawdust-pallet-block-making-machine-to-singapore/,Mashine ya Kutengeneza Paleti ya Bei ya Chini Kwenda Singapore,"Wazalishaji wa vizuizi vya mto Singapore huchagua tena mashine yetu ya kutengeneza vitalu vya mbao, kwa kuzingatia imani katika ubora wa vifaa na huduma ya baada ya mauzo.",None
405,https://horsitting.com/index.php/CV/besset-tiiiylbkxu-etudiante-architecte-nantes/,Marjorie ** - HORSITTING.COM,"Je souhaite contribuer à la surveillance des chevaux. Étudiante en semaine, je peux me libérer le soir ou le week end Besset Marjorie",None
406,https://house-kokura.com/blog/deluxe-django/,HOUSE BY WEEKEND DEALERS,こんにちは、HOUSE BY WEEKEND DEALERS末吉です。 週末より24AWシーズンがスタートした […],None
407,https://hu.oriflame.com/products/product?code=644804,C4 - 40 db (644804) | Oriflame Cosmetics,No Description,None
408,https://huidnederland.com/huid-en-werk,Huid en werk - Huid Nederland,No Description,None
409,https://id.jobstreet.com/id/customer-service-manager-jobs/in-Medan-Kota-Sumatera-Utara,Lowongan Kerja Customer Service Manager di Medan Kota Sumatera Utara - Februari 2025 | Jobstreet,Temukan pekerjaan ideal Anda di Jobstreet dengan 100 Customer Service Manager pekerjaan di Medan Kota Sumatera Utara. Lihat semua Customer Service Manager lowongan kami sekarang dengan berbagai pekerjaan baru yang ditambahkan setiap hari!,None
410,https://idainteriorlifestyle.com/2013/09/living-3-0/,living 3.0,"Once in a while I like to change the disposition of the furnitures in the living room..but I think that you already know that, right? Anyway, here the last option..it’s cosy, although the fir…",None
411,https://idlerpg.p2p-network.net/playerview.php?player=sp1tf1re,#idlerpg Idle RPG: Player Info: sp1tf1re,No Description,None
412,https://igihe.com/serivisi/kwamamaza/advertorials/article/mega-global-link-yafunguye-ibiro-bishya-muri-canada,Mega Global Link yafunguye ibiro bishya muri Canada - IGIHE.com,"Ubuyobozi bwa Mega Global Link bwatangaje ko bwabonye ibyangombwa byuzuye bibemerera gufungura ibiro bishya mu Mujyi wa wa Toronto muri Canada, mu rwego rwo kurushaho kwegera abakiliya bayo no kwagura ibikorwa.",None
413,https://imadeitaly.com/architetti?page=4,iMadeItaly,No Description,None
414,https://impotusa.com/it/content/spedizione-e-resi.html,Spedizioni e resi | Controlla le nostre tariffe | IMPOTUSA,Spedizioni e resi Importudela,None
